[kbplacer_plugin_action.py:65]: Plugin version: 0.13
[kbplacer_plugin_action.py:66]: Python version: '3.9.13 (v3.9.13:6de2ca5339, May 17 2022, 11:37:23) \n[Clang 13.0.0 (clang-1300.0.29.30)]'
[kbplacer_plugin_action.py:67]: KiCad version: 8.0.7 with 4.2.2a1 osx-cocoa (phoenix) wxWidgets 3.2.6
[kbplacer_dialog.py:586]: Language: en
[kbplacer_plugin_action.py:75]: GUI state: {"layout_path": "/Users/jasonkaip/Downloads/keyboard-layout-5.json", "key_distance": [19.05, 19.05], "key_info": {"annotation_format": "MX{}", "position_option": "Default", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}, "enable_diode_placement": true, "route_switches_with_diodes": true, "optimize_diodes_orientation": true, "diode_info": {"annotation_format": "D{}", "position_option": "Custom", "position": {"x": 5.0, "y": 4.0, "orientation": 90.0, "side": "Back"}, "template_path": ""}, "additional_elements": [{"annotation_format": "ST{}", "position_option": "Custom", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}], "route_rows_and_columns": true, "template_path": "", "generate_outline": false, "outline_delta": 0.0}
[key_placer.py:362]: Set key 1U distance: 19050000/19050000
[key_placer.py:124]: Switches by nets: defaultdict(<class 'list'>, {frozenset({'unconnected-(D93-K-Pad1)', 'COL3'}): ['MX93'], frozenset({'unconnected-(D92-K-Pad1)', 'COL2'}): ['MX92'], frozenset({'COL1', 'ROW10'}): ['MX91'], frozenset({'COL10', 'unconnected-(D90-K-Pad1)'}): ['MX90'], frozenset({'unconnected-(D89-K-Pad1)', 'COL9'}): ['MX89'], frozenset({'COL8', 'unconnected-(D88-K-Pad1)'}): ['MX88'], frozenset({'COL7', 'unconnected-(D87-K-Pad1)'}): ['MX87'], frozenset({'COL6', 'unconnected-(D86-K-Pad1)'}): ['MX86'], frozenset({'COL5', 'unconnected-(D85-K-Pad1)'}): ['MX85'], frozenset({'COL4', 'unconnected-(D84-K-Pad1)'}): ['MX84'], frozenset({'COL3', 'unconnected-(D83-K-Pad1)'}): ['MX83'], frozenset({'unconnected-(D82-K-Pad1)', 'COL2'}): ['MX82'], frozenset({'COL1', 'ROW9'}): ['MX81'], frozenset({'COL10', 'unconnected-(D80-K-Pad1)'}): ['MX80'], frozenset({'COL9', 'unconnected-(D79-K-Pad1)'}): ['MX79'], frozenset({'COL8', 'unconnected-(D78-K-Pad1)'}): ['MX78'], frozenset({'COL7', 'unconnected-(D77-K-Pad1)'}): ['MX77'], frozenset({'COL6', 'unconnected-(D76-K-Pad1)'}): ['MX76'], frozenset({'COL5', 'unconnected-(D75-K-Pad1)'}): ['MX75'], frozenset({'COL4', 'unconnected-(D74-K-Pad1)'}): ['MX74'], frozenset({'unconnected-(D73-K-Pad1)', 'COL3'}): ['MX73'], frozenset({'unconnected-(D72-K-Pad1)', 'COL2'}): ['MX72'], frozenset({'COL1', 'ROW8'}): ['MX71'], frozenset({'COL10', 'unconnected-(D70-K-Pad1)'}): ['MX70'], frozenset({'unconnected-(MX69-COL-Pad1)', 'unconnected-(D69-K-Pad1)'}): ['MX69'], frozenset({'unconnected-(D68-K-Pad1)', 'COL8'}): ['MX68'], frozenset({'COL7', 'unconnected-(D67-K-Pad1)'}): ['MX67'], frozenset({'COL6', 'unconnected-(D66-K-Pad1)'}): ['MX66'], frozenset({'COL5', 'unconnected-(D65-K-Pad1)'}): ['MX65'], frozenset({'unconnected-(D64-K-Pad1)', 'COL4'}): ['MX64'], frozenset({'unconnected-(D63-K-Pad1)', 'COL3'}): ['MX63'], frozenset({'unconnected-(D62-K-Pad1)', 'COL2'}): ['MX62'], frozenset({'COL1', 'ROW7'}): ['MX61'], frozenset({'unconnected-(D60-K-Pad1)', 'COL10'}): ['MX60'], frozenset({'unconnected-(D59-K-Pad1)', 'COL9'}): ['MX59'], frozenset({'unconnected-(D58-K-Pad1)', 'COL8'}): ['MX58'], frozenset({'COL7', 'unconnected-(D57-K-Pad1)'}): ['MX57'], frozenset({'COL6', 'unconnected-(D56-K-Pad1)'}): ['MX56'], frozenset({'COL5', 'unconnected-(D55-K-Pad1)'}): ['MX55'], frozenset({'COL4', 'unconnected-(D54-K-Pad1)'}): ['MX54'], frozenset({'unconnected-(D53-K-Pad1)', 'COL3'}): ['MX53'], frozenset({'unconnected-(D52-K-Pad1)', 'COL2'}): ['MX52'], frozenset({'COL1', 'ROW6'}): ['MX51'], frozenset({'COL10', 'unconnected-(D50-K-Pad1)'}): ['MX50'], frozenset({'COL9', 'unconnected-(D49-K-Pad1)'}): ['MX49'], frozenset({'unconnected-(D48-K-Pad1)', 'COL8'}): ['MX48'], frozenset({'COL7', 'unconnected-(D47-K-Pad1)'}): ['MX47'], frozenset({'COL6', 'unconnected-(D46-K-Pad1)'}): ['MX46'], frozenset({'COL5', 'unconnected-(D45-K-Pad1)'}): ['MX45'], frozenset({'unconnected-(D44-K-Pad1)', 'COL4'}): ['MX44'], frozenset({'unconnected-(D43-K-Pad1)', 'COL3'}): ['MX43'], frozenset({'unconnected-(D42-K-Pad1)', 'COL2'}): ['MX42'], frozenset({'COL1', 'ROW5'}): ['MX41'], frozenset({'COL10', 'unconnected-(D40-K-Pad1)'}): ['MX40'], frozenset({'COL9', 'unconnected-(D39-K-Pad1)'}): ['MX39'], frozenset({'COL8', 'unconnected-(D38-K-Pad1)'}): ['MX38'], frozenset({'unconnected-(D37-K-Pad1)', 'COL7'}): ['MX37'], frozenset({'COL6', 'unconnected-(D36-K-Pad1)'}): ['MX36'], frozenset({'unconnected-(D35-K-Pad1)', 'COL5'}): ['MX35'], frozenset({'unconnected-(D34-K-Pad1)', 'COL4'}): ['MX34'], frozenset({'COL3', 'unconnected-(D33-K-Pad1)'}): ['MX33'], frozenset({'unconnected-(D32-K-Pad1)', 'COL2'}): ['MX32'], frozenset({'COL1', 'ROW4'}): ['MX31'], frozenset({'COL10', 'unconnected-(D30-K-Pad1)'}): ['MX30'], frozenset({'unconnected-(D29-K-Pad1)', 'COL9'}): ['MX29'], frozenset({'COL8', 'unconnected-(D28-K-Pad1)'}): ['MX28'], frozenset({'COL7', 'unconnected-(D27-K-Pad1)'}): ['MX27'], frozenset({'COL6', 'unconnected-(D26-K-Pad1)'}): ['MX26'], frozenset({'unconnected-(D25-K-Pad1)', 'COL5'}): ['MX25'], frozenset({'unconnected-(D24-K-Pad1)', 'COL4'}): ['MX24'], frozenset({'unconnected-(D23-K-Pad1)', 'COL3'}): ['MX23'], frozenset({'unconnected-(D22-K-Pad1)', 'COL2'}): ['MX22'], frozenset({'COL1', 'ROW3'}): ['MX21'], frozenset({'COL10', 'unconnected-(D20-K-Pad1)'}): ['MX20'], frozenset({'COL9', 'unconnected-(D19-K-Pad1)'}): ['MX19'], frozenset({'COL8', 'unconnected-(D18-K-Pad1)'}): ['MX18'], frozenset({'COL7', 'unconnected-(D17-K-Pad1)'}): ['MX17'], frozenset({'COL6', 'unconnected-(D16-K-Pad1)'}): ['MX16'], frozenset({'COL5', 'unconnected-(D15-K-Pad1)'}): ['MX15'], frozenset({'unconnected-(D14-K-Pad1)', 'COL4'}): ['MX14'], frozenset({'COL3', 'unconnected-(D13-K-Pad1)'}): ['MX13'], frozenset({'unconnected-(D12-K-Pad1)', 'COL2'}): ['MX12'], frozenset({'COL1', 'ROW2'}): ['MX11'], frozenset({'COL10', 'unconnected-(D10-K-Pad1)'}): ['MX10'], frozenset({'unconnected-(D9-K-Pad1)', 'COL9'}): ['MX9'], frozenset({'COL8', 'unconnected-(D8-K-Pad1)'}): ['MX8'], frozenset({'unconnected-(D7-K-Pad1)', 'COL7'}): ['MX7'], frozenset({'COL6', 'unconnected-(D6-K-Pad1)'}): ['MX6'], frozenset({'COL5', 'unconnected-(D5-K-Pad1)'}): ['MX5'], frozenset({'unconnected-(D4-K-Pad1)', 'COL4'}): ['MX4'], frozenset({'unconnected-(D3-K-Pad1)', 'COL3'}): ['MX3'], frozenset({'unconnected-(D2-K-Pad1)', 'COL2'}): ['MX2'], frozenset({'COL1', 'ROW1'}): ['MX1']})
[key_placer.py:128]: Diodes by switch: {'MX93': ['D93'], 'MX92': ['D92'], 'MX91': ['D91'], 'MX90': ['D90'], 'MX89': ['D89'], 'MX88': ['D88'], 'MX87': ['D87'], 'MX86': ['D86'], 'MX85': ['D85'], 'MX84': ['D84'], 'MX83': ['D83'], 'MX82': ['D82'], 'MX81': ['D81'], 'MX80': ['D80'], 'MX79': ['D79'], 'MX78': ['D78'], 'MX77': ['D77'], 'MX76': ['D76'], 'MX75': ['D75'], 'MX74': ['D74'], 'MX73': ['D73'], 'MX72': ['D72'], 'MX71': ['D71'], 'MX70': ['D70'], 'MX69': ['D69'], 'MX68': ['D68'], 'MX67': ['D67'], 'MX66': ['D66'], 'MX65': ['D65'], 'MX64': ['D64'], 'MX63': ['D63'], 'MX62': ['D62'], 'MX61': ['D61'], 'MX60': ['D60'], 'MX59': ['D59'], 'MX58': ['D58'], 'MX57': ['D57'], 'MX56': ['D56'], 'MX55': ['D55'], 'MX54': ['D54'], 'MX53': ['D53'], 'MX52': ['D52'], 'MX51': ['D51'], 'MX50': ['D50'], 'MX49': ['D49'], 'MX48': ['D48'], 'MX47': ['D47'], 'MX46': ['D46'], 'MX45': ['D45'], 'MX44': ['D44'], 'MX43': ['D43'], 'MX42': ['D42'], 'MX41': ['D41'], 'MX40': ['D40'], 'MX39': ['D39'], 'MX38': ['D38'], 'MX37': ['D37'], 'MX36': ['D36'], 'MX35': ['D35'], 'MX34': ['D34'], 'MX33': ['D33'], 'MX32': ['D32'], 'MX31': ['D31'], 'MX30': ['D30'], 'MX29': ['D29'], 'MX28': ['D28'], 'MX27': ['D27'], 'MX26': ['D26'], 'MX25': ['D25'], 'MX24': ['D24'], 'MX23': ['D23'], 'MX22': ['D22'], 'MX21': ['D21'], 'MX20': ['D20'], 'MX19': ['D19'], 'MX18': ['D18'], 'MX17': ['D17'], 'MX16': ['D16'], 'MX15': ['D15'], 'MX14': ['D14'], 'MX13': ['D13'], 'MX12': ['D12'], 'MX11': ['D11'], 'MX10': ['D10'], 'MX9': ['D9'], 'MX8': ['D8'], 'MX7': ['D7'], 'MX6': ['D6'], 'MX5': ['D5'], 'MX4': ['D4'], 'MX3': ['D3'], 'MX2': ['D2'], 'MX1': ['D1']}
[kle_serial.py:897]: User layout: [[{'w': 1.5}, 'Esc', {'x': 0.5}, 'F1', 'F2', 'F3', 'F4', 'F5', 'F6', {'x': 0.5}, 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', {'x': 0.25}, 'Insert', 'Delete', {'a': 7}, "<i class='kb kb-Unicode-Lock-Closed-1'></i>"], [{'y': 0.25, 'a': 4}, '~\n`', '!', '@', '#', '$', '%', '^', '&', '*', '(', ')', '_', '+\n=', {'w': 1.5}, 'Back', {'x': 0.25}, 'Num Lock', '/', '*'], [{'w': 1.5}, 'Tab', 'Q', 'W', 'E', 'R', 'T', 'Y', 'U', 'I', 'O', 'P', '{\n[', '}\n]', '|\n\\', {'x': 0.25}, '7\nHome', "8\n<i class='kb kb-Multimedia-Volume-Up-1'></i>", '9\nPgUp', '-'], [{'w': 1.5}, 'Caps Lock', 'A', 'S', 'D', 'F', 'G', 'H', 'J', 'K', 'L', ':\n;', '"\n\'', {'w': 2}, "<i class='kb kb-Return-2'></i>", {'x': 0.25}, "4\n<i class='kb kb-Multimedia-Rewind'></i>", "5\n<i class='kb kb-Multimedia-Play-Pause'></i>", "6\n<i class='kb kb-Multimedia-FastForwar'></i>", '+'], [{'w': 1.5}, 'Shift', 'Z', 'X', 'C', 'V', 'B', 'N', 'M', '<\n,', '>\n.', '?\n/', {'x': 1, 'a': 7}, '↑', {'x': 1.25, 'a': 4}, '1\nEnd', "2\n<i class='kb kb-Multimedia-Volume-Down-2'></i>", '3\nPgDn', {'h': 2}, '='], [{'w': 1.5}, 'Ctrl', {'w': 1.25}, "<i class='kb kb-Unicode-Option-2'></I>start", {'w': 1.25}, "<i class='kb kb-Unicode-Command-3'></I>alt", {'a': 7, 'w': 7.5}, '', '←', '↓', '→', {'x': 0.25, 'w': 2}, '0', '.']]
[key_placer.py:662]: Layout offset: (23812500, 28575000)
[board_modifier.py:75]: Searching for optional ST47 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX46
[board_modifier.py:98]: Getting MX46 footprint position: (271462500, 80962500)
[board_modifier.py:75]: Searching for optional ST46 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX45
[board_modifier.py:98]: Getting MX45 footprint position: (252412500, 80962500)
[board_modifier.py:75]: Searching for optional ST45 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX44
[board_modifier.py:98]: Getting MX44 footprint position: (233362500, 80962500)
[board_modifier.py:75]: Searching for optional ST44 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX43
[board_modifier.py:98]: Getting MX43 footprint position: (214312500, 80962500)
[board_modifier.py:75]: Searching for optional ST43 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX42
[board_modifier.py:98]: Getting MX42 footprint position: (195262500, 80962500)
[board_modifier.py:75]: Searching for optional ST42 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX41
[board_modifier.py:98]: Getting MX41 footprint position: (176212500, 80962500)
[board_modifier.py:75]: Searching for optional ST41 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX40
[board_modifier.py:98]: Getting MX40 footprint position: (157162500, 80962500)
[board_modifier.py:75]: Searching for optional ST40 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX39
[board_modifier.py:98]: Getting MX39 footprint position: (138112500, 80962500)
[board_modifier.py:75]: Searching for optional ST39 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX38
[board_modifier.py:98]: Getting MX38 footprint position: (119062500, 80962500)
[board_modifier.py:75]: Searching for optional ST38 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX37
[board_modifier.py:98]: Getting MX37 footprint position: (100012500, 80962500)
[board_modifier.py:75]: Searching for optional ST37 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX36
[board_modifier.py:98]: Getting MX36 footprint position: (80962500, 80962500)
[board_modifier.py:75]: Searching for optional ST36 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX35
[board_modifier.py:98]: Getting MX35 footprint position: (61912500, 80962500)
[board_modifier.py:75]: Searching for optional ST35 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX34
[board_modifier.py:98]: Getting MX34 footprint position: (38100000, 80962500)
[board_modifier.py:75]: Searching for optional ST34 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX33
[board_modifier.py:98]: Getting MX33 footprint position: (352425000, 61912500)
[board_modifier.py:75]: Searching for optional ST33 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX32
[board_modifier.py:98]: Getting MX32 footprint position: (333375000, 61912500)
[board_modifier.py:75]: Searching for optional ST32 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX31
[board_modifier.py:98]: Getting MX31 footprint position: (314325000, 61912500)
[board_modifier.py:75]: Searching for optional ST31 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX30
[board_modifier.py:98]: Getting MX30 footprint position: (285750000, 61912500)
[board_modifier.py:75]: Searching for optional ST30 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX29
[board_modifier.py:98]: Getting MX29 footprint position: (261937500, 61912500)
[board_modifier.py:75]: Searching for optional ST29 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX28
[board_modifier.py:98]: Getting MX28 footprint position: (242887500, 61912500)
[board_modifier.py:75]: Searching for optional ST28 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX27
[board_modifier.py:98]: Getting MX27 footprint position: (223837500, 61912500)
[board_modifier.py:75]: Searching for optional ST27 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX26
[board_modifier.py:98]: Getting MX26 footprint position: (204787500, 61912500)
[board_modifier.py:75]: Searching for optional ST26 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX25
[board_modifier.py:98]: Getting MX25 footprint position: (185737500, 61912500)
[board_modifier.py:75]: Searching for optional ST25 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX24
[board_modifier.py:98]: Getting MX24 footprint position: (166687500, 61912500)
[board_modifier.py:75]: Searching for optional ST24 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX23
[board_modifier.py:98]: Getting MX23 footprint position: (147637500, 61912500)
[board_modifier.py:75]: Searching for optional ST23 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX22
[board_modifier.py:98]: Getting MX22 footprint position: (128587500, 61912500)
[board_modifier.py:75]: Searching for optional ST22 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX21
[board_modifier.py:98]: Getting MX21 footprint position: (109537500, 61912500)
[board_modifier.py:75]: Searching for optional ST21 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX20
[board_modifier.py:98]: Getting MX20 footprint position: (90487500, 61912500)
[board_modifier.py:75]: Searching for optional ST20 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX19
[board_modifier.py:98]: Getting MX19 footprint position: (71437500, 61912500)
[board_modifier.py:75]: Searching for optional ST19 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX18
[board_modifier.py:98]: Getting MX18 footprint position: (52387500, 61912500)
[board_modifier.py:75]: Searching for optional ST18 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX17
[board_modifier.py:98]: Getting MX17 footprint position: (33337500, 61912500)
[board_modifier.py:75]: Searching for optional ST17 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX16
[board_modifier.py:98]: Getting MX16 footprint position: (352425000, 38100000)
[board_modifier.py:75]: Searching for optional ST16 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX15
[board_modifier.py:98]: Getting MX15 footprint position: (333375000, 38100000)
[board_modifier.py:75]: Searching for optional ST15 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX14
[board_modifier.py:98]: Getting MX14 footprint position: (314325000, 38100000)
[board_modifier.py:75]: Searching for optional ST14 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX13
[board_modifier.py:98]: Getting MX13 footprint position: (290512500, 38100000)
[board_modifier.py:75]: Searching for optional ST13 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX12
[board_modifier.py:98]: Getting MX12 footprint position: (271462500, 38100000)
[board_modifier.py:75]: Searching for optional ST12 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX11
[board_modifier.py:98]: Getting MX11 footprint position: (252412500, 38100000)
[board_modifier.py:75]: Searching for optional ST11 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX10
[board_modifier.py:98]: Getting MX10 footprint position: (233362500, 38100000)
[board_modifier.py:75]: Searching for optional ST10 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX9
[board_modifier.py:98]: Getting MX9 footprint position: (214312500, 38100000)
[board_modifier.py:75]: Searching for optional ST9 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX8
[board_modifier.py:98]: Getting MX8 footprint position: (195262500, 38100000)
[board_modifier.py:75]: Searching for optional ST8 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX7
[board_modifier.py:98]: Getting MX7 footprint position: (166687500, 38100000)
[board_modifier.py:75]: Searching for optional ST7 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX6
[board_modifier.py:98]: Getting MX6 footprint position: (147637500, 38100000)
[board_modifier.py:75]: Searching for optional ST6 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX5
[board_modifier.py:98]: Getting MX5 footprint position: (128587500, 38100000)
[board_modifier.py:75]: Searching for optional ST5 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX4
[board_modifier.py:98]: Getting MX4 footprint position: (109537500, 38100000)
[board_modifier.py:75]: Searching for optional ST4 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX3
[board_modifier.py:98]: Getting MX3 footprint position: (90487500, 38100000)
[board_modifier.py:75]: Searching for optional ST3 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX2
[board_modifier.py:98]: Getting MX2 footprint position: (71437500, 38100000)
[board_modifier.py:75]: Searching for optional ST2 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:775]: Placing additional elements for MX1
[board_modifier.py:98]: Getting MX1 footprint position: (38100000, 38100000)
[board_modifier.py:75]: Searching for optional ST1 footprint in /Users/jasonkaip/Documents/Kippy Keyboard/Kippy Keyboard.kicad_pcb
[board_modifier.py:80]: Footprint not found
[key_placer.py:424]: Routing MX93 with D93
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'MX93:2' at (358267000, 133032500) with pad 'D93:2' at (357425000, 140462500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(358267000, 133032500), (358267000, 139620500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(358267000, 133032500), (357425000, 133874500)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(357425000, 133874500), (357425000, 140462500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing MX92 with D92
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'MX92:2' at (329692000, 133032500) with pad 'D92:2' at (328850000, 140462500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(329692000, 133032500), (329692000, 139620500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[board_modifier.py:455]: Adding track segment (B.Cu): [(329692000, 133032500), (328850000, 133874500)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (B.Cu): [(328850000, 133874500), (328850000, 140462500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
[key_placer.py:424]: Routing MX91 with D91
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at B.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'MX91:2' at (296354500, 133032500) with pad 'D91:2' at (295512500, 140462500) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (B.Cu): [(296354500, 133032500), (296354500, 139620500)]
[board_modifier.py:465]: Could not add track segment due to detected collision
